month_start,team_id,region_id,cost_category,budget_amount,actual_amount
2025-06-01,3,4,training,5186.41,5173.69
2025-06-01,3,4,travel,4022.14,4224.1
2025-06-01,4,1,salary,83363.28,80992.47
2025-06-01,4,1,contractors,18615.27,23695.99
2025-06-01,4,1,software,9891.29,9803.57
2025-06-01,4,1,training,4935.35,5194.79
2025-06-01,4,1,travel,3658.84,3456.06
2025-06-01,4,2,salary,130154.03,132718.33
2025-06-01,4,2,contractors,27829.06,36968.7
2025-06-01,4,2,software,14496.85,14415.64
2025-06-01,4,2,training,7536.59,7948.77
2025-06-01,4,2,travel,5726.42,5577.67
2025-06-01,4,3,salary,116544.58,121170.66
2025-06-01,4,3,contractors,24681.98,30128.74
2025-06-01,4,3,software,12764.72,12387.62
2025-06-01,4,3,training,6656.13,6586.18
2025-06-01,4,3,travel,5098.04,5106.43
2025-06-01,4,4,salary,73119.2,80400.81
2025-06-01,4,4,contractors,15637.76,19473.08
2025-06-01,4,4,software,8424.69,9065.6
2025-06-01,4,4,training,4229.81,4378.14
2025-06-01,4,4,travel,3138.7,2925.15
2025-06-01,5,1,salary,62377.7,57683.35
2025-06-01,5,1,contractors,12828.82,13404.33
2025-06-01,5,1,software,7046.34,6731.83
2025-06-01,5,1,training,3606.12,3591.88
2025-06-01,5,1,travel,2538.88,2678.53
2025-06-01,5,2,salary,89348.96,85317.97
2025-06-01,5,2,contractors,19907.36,19798.36
2025-06-01,5,2,software,10386.79,10932.66
2025-06-01,5,2,training,5161.0,5132.96
2025-06-01,5,2,travel,3700.67,4096.79
2025-06-01,5,3,salary,86673.19,94465.52
2025-06-01,5,3,contractors,18369.05,19638.61
2025-06-01,5,3,software,9433.51,8571.15
2025-06-01,5,3,training,4708.33,4758.3
2025-06-01,5,3,travel,3379.8,3609.9
2025-06-01,5,4,salary,48940.08,46884.88
2025-06-01,5,4,contractors,10269.62,9726.9
2025-06-01,5,4,software,5448.99,5274.59
2025-06-01,5,4,training,2817.73,3085.81
2025-06-01,5,4,travel,2147.25,2452.12
2025-07-01,1,1,salary,126949.49,114960.94
2025-07-01,1,1,contractors,26815.31,26103.42
2025-07-01,1,1,software,14851.53,14591.1
2025-07-01,1,1,training,7305.4,7504.24
2025-07-01,1,1,travel,5445.87,5342.93
2025-07-01,1,2,salary,195984.29,191668.02
2025-07-01,1,2,contractors,43769.01,41599.15
2025-07-01,1,2,software,21978.06,22927.88
2025-07-01,1,2,training,12007.38,12640.38
2025-07-01,1,2,travel,8252.92,7982.95
2025-07-01,1,3,salary,170725.18,177166.36
2025-07-01,1,3,contractors,37890.2,38866.9
2025-07-01,1,3,software,19271.56,19698.87
2025-07-01,1,3,training,10063.42,10721.07
2025-07-01,1,3,travel,6778.03,6526.94
2025-07-01,1,4,salary,115574.02,112261.12
2025-07-01,1,4,contractors,23967.54,23479.06
2025-07-01,1,4,software,12711.37,12364.06
2025-07-01,1,4,training,6262.34,5986.66
2025-07-01,1,4,travel,4967.62,5172.55
2025-07-01,2,1,salary,105839.93,106161.91
2025-07-01,2,1,contractors,23574.56,21306.06
2025-07-01,2,1,software,12571.43,12830.08
2025-07-01,2,1,training,6146.65,6061.96
2025-07-01,2,1,travel,4318.9,4106.73
2025-07-01,2,2,salary,139981.64,134271.27
2025-07-01,2,2,contractors,29973.66,30335.79
2025-07-01,2,2,software,17028.63,16084.18
2025-07-01,2,2,training,8112.76,7648.38
2025-07-01,2,2,travel,5838.62,5979.93
2025-07-01,2,3,salary,140253.2,135838.32
2025-07-01,2,3,contractors,31308.51,33162.91
2025-07-01,2,3,software,16403.08,16191.93
2025-07-01,2,3,training,8074.46,7564.04
2025-07-01,2,3,travel,5972.76,5612.15
2025-07-01,2,4,salary,100247.85,102854.17
2025-07-01,2,4,contractors,21504.76,22184.01
2025-07-01,2,4,software,11881.15,12209.22
2025-07-01,2,4,training,5901.21,5954.86
2025-07-01,2,4,travel,4488.2,4116.3
2025-07-01,3,1,salary,102433.6,100684.91
2025-07-01,3,1,contractors,21284.4,21352.12
2025-07-01,3,1,software,10984.36,10506.2
2025-07-01,3,1,training,5742.27,6367.67
2025-07-01,3,1,travel,4281.18,4241.55
2025-07-01,3,2,salary,153102.62,156779.89
2025-07-01,3,2,contractors,34605.8,32656.69
2025-07-01,3,2,software,16938.84,17363.63
2025-07-01,3,2,training,9064.73,8776.82
2025-07-01,3,2,travel,6536.45,6726.69
2025-07-01,3,3,salary,130652.93,142062.73
2025-07-01,3,3,contractors,27691.85,27573.9
2025-07-01,3,3,software,14447.3,14973.83
2025-07-01,3,3,training,7443.02,7312.31
2025-07-01,3,3,travel,5598.31,5219.19
2025-07-01,3,4,salary,85057.85,81344.46
2025-07-01,3,4,contractors,18512.79,18378.76
2025-07-01,3,4,software,9793.14,10928.13
2025-07-01,3,4,training,4576.19,4818.36
2025-07-01,3,4,travel,3878.1,4011.92
2025-07-01,4,1,salary,85639.87,86467.18
2025-07-01,4,1,contractors,18718.8,24553.06
2025-07-01,4,1,software,9587.93,9076.18
2025-07-01,4,1,training,4626.28,4968.31
2025-07-01,4,1,travel,3690.84,3781.2
2025-07-01,4,2,salary,114533.99,120886.37
2025-07-01,4,2,contractors,25908.09,27194.22
2025-07-01,4,2,software,14780.14,14924.37
2025-07-01,4,2,training,6573.44,6362.65
2025-07-01,4,2,travel,5298.69,5374.77
2025-07-01,4,3,salary,135266.54,129327.44
2025-07-01,4,3,contractors,27869.9,29930.39
2025-07-01,4,3,software,14589.1,13721.59
2025-07-01,4,3,training,7572.8,7591.61
2025-07-01,4,3,travel,5280.96,5123.42
2025-07-01,4,4,salary,82000.11,83769.62
2025-07-01,4,4,contractors,15812.54,18005.8
2025-07-01,4,4,software,8939.13,8856.05
2025-07-01,4,4,training,4637.93,4911.26
2025-07-01,4,4,travel,3479.66,3341.21
2025-07-01,5,1,salary,56875.39,57309.12
2025-07-01,5,1,contractors,12635.73,12298.27
2025-07-01,5,1,software,6991.18,6860.29
2025-07-01,5,1,training,3399.03,3773.42
2025-07-01,5,1,travel,2537.39,2353.05
2025-07-01,5,2,salary,82454.07,82116.79
2025-07-01,5,2,contractors,19014.95,18572.02
2025-07-01,5,2,software,10386.27,11102.11
2025-07-01,5,2,training,5063.72,4806.39
2025-07-01,5,2,travel,3684.7,3659.3
2025-07-01,5,3,salary,77648.25,71356.89
2025-07-01,5,3,contractors,16869.04,18212.86
2025-07-01,5,3,software,9150.66,9549.31
2025-07-01,5,3,training,4780.95,4705.59
2025-07-01,5,3,travel,3443.52,3444.9
2025-07-01,5,4,salary,48521.04,47992.37
2025-07-01,5,4,contractors,10940.73,10208.98
2025-07-01,5,4,software,5452.51,5389.89
2025-07-01,5,4,training,2760.34,2728.85
2025-07-01,5,4,travel,2116.73,2058.51
2025-08-01,1,1,salary,117649.71,120018.88
2025-08-01,1,1,contractors,25821.17,26443.58
2025-08-01,1,1,software,14029.38,13604.97
2025-08-01,1,1,training,6777.98,6859.6
2025-08-01,1,1,travel,5045.52,5659.06
2025-08-01,1,2,salary,196682.93,169596.19
2025-08-01,1,2,contractors,42270.2,47595.42
2025-08-01,1,2,software,23654.43,23534.8
2025-08-01,1,2,training,11337.68,11429.12
2025-08-01,1,2,travel,8456.57,8902.22
2025-08-01,1,3,salary,179693.03,181724.54
2025-08-01,1,3,contractors,39266.18,40049.4
2025-08-01,1,3,software,21772.99,20578.05
2025-08-01,1,3,training,10622.62,10811.85
2025-08-01,1,3,travel,7465.47,7988.07
2025-08-01,1,4,salary,104863.71,100217.08
2025-08-01,1,4,contractors,21721.91,21999.47
2025-08-01,1,4,software,11981.91,12225.69
2025-08-01,1,4,training,5650.09,5767.66
2025-08-01,1,4,travel,4734.52,4801.48
2025-08-01,2,1,salary,97779.52,97177.18
2025-08-01,2,1,contractors,21661.59,21882.86
2025-08-01,2,1,software,10931.47,10646.6
2025-08-01,2,1,training,5668.65,5982.23
2025-08-01,2,1,travel,4348.35,4071.51
2025-08-01,2,2,salary,170307.22,174405.65
2025-08-01,2,2,contractors,35081.14,35013.36
2025-08-01,2,2,software,19583.46,20573.15
2025-08-01,2,2,training,9678.71,9357.14
2025-08-01,2,2,travel,7079.87,7435.39
2025-08-01,2,3,salary,145766.67,145445.48
2025-08-01,2,3,contractors,31465.3,30058.87
2025-08-01,2,3,software,16824.78,15801.39
2025-08-01,2,3,training,7959.98,7771.99
2025-08-01,2,3,travel,6533.96,6750.0
2025-08-01,2,4,salary,104710.13,111136.96
2025-08-01,2,4,contractors,21570.22,21662.36
2025-08-01,2,4,software,12266.0,13421.83
2025-08-01,2,4,training,5783.62,5632.55
2025-08-01,2,4,travel,4179.41,4295.72
2025-08-01,3,1,salary,91126.06,88267.96
2025-08-01,3,1,contractors,19581.6,21369.16
2025-08-01,3,1,software,10077.07,9492.39
2025-08-01,3,1,training,4968.51,4913.99
2025-08-01,3,1,travel,3746.05,3750.82
2025-08-01,3,2,salary,153759.01,147181.21
2025-08-01,3,2,contractors,33048.75,34745.67
2025-08-01,3,2,software,18496.66,19692.05
2025-08-01,3,2,training,8687.6,8256.4
2025-08-01,3,2,travel,6568.74,6361.06
2025-08-01,3,3,salary,138151.64,129810.27
2025-08-01,3,3,contractors,30276.31,30845.75
2025-08-01,3,3,software,15881.61,15210.65
2025-08-01,3,3,training,8099.5,7973.22
2025-08-01,3,3,travel,6297.04,6306.89
2025-08-01,3,4,salary,97644.04,102062.99
2025-08-01,3,4,contractors,20251.02,20852.3
2025-08-01,3,4,software,10909.68,10567.86
2025-08-01,3,4,training,5661.46,5670.4
2025-08-01,3,4,travel,4184.61,4565.99
2025-08-01,4,1,salary,80512.45,87351.99
2025-08-01,4,1,contractors,17298.85,20984.48
2025-08-01,4,1,software,9223.26,9171.97
2025-08-01,4,1,training,4491.34,4847.86
2025-08-01,4,1,travel,3240.24,3405.12
2025-08-01,4,2,salary,138940.67,142814.9
2025-08-01,4,2,contractors,27196.5,32847.35
2025-08-01,4,2,software,15607.83,16256.11
2025-08-01,4,2,training,7521.2,7779.52
2025-08-01,4,2,travel,5490.04,5830.3
2025-08-01,4,3,salary,111520.52,107548.66
2025-08-01,4,3,contractors,23811.93,29806.89
2025-08-01,4,3,software,12674.36,12280.22
2025-08-01,4,3,training,6508.23,6389.7
2025-08-01,4,3,travel,5032.47,5610.12
2025-08-01,4,4,salary,74432.26,72793.95
2025-08-01,4,4,contractors,15724.36,19913.97
2025-08-01,4,4,software,8894.56,8805.7
2025-08-01,4,4,training,4155.51,4292.44
2025-08-01,4,4,travel,3106.68,3032.64
2025-08-01,5,1,salary,59004.99,61654.5
2025-08-01,5,1,contractors,13781.59,13245.98
2025-08-01,5,1,software,6984.23,6941.46
2025-08-01,5,1,training,3450.62,3680.65
2025-08-01,5,1,travel,2519.11,2380.62
2025-08-01,5,2,salary,85182.92,86246.71
2025-08-01,5,2,contractors,18350.69,18302.41
2025-08-01,5,2,software,10282.58,9402.16
2025-08-01,5,2,training,5445.51,5483.59
2025-08-01,5,2,travel,3791.38,3703.66
2025-08-01,5,3,salary,89120.67,91645.61
2025-08-01,5,3,contractors,17756.2,18212.86
2025-08-01,5,3,software,9944.03,10102.1
2025-08-01,5,3,training,4995.7,4814.63
2025-08-01,5,3,travel,3589.92,3512.46
2025-08-01,5,4,salary,51676.98,53344.34
2025-08-01,5,4,contractors,11186.3,10475.44
2025-08-01,5,4,software,6077.1,5743.22
2025-08-01,5,4,training,3052.75,3175.64
2025-08-01,5,4,travel,2168.98,2109.85
2025-09-01,1,1,salary,116115.8,110280.46
2025-09-01,1,1,contractors,26335.77,28351.21
2025-09-01,1,1,software,13471.29,13183.87
2025-09-01,1,1,training,6826.71,6954.27
2025-09-01,1,1,travel,5379.89,5435.98
2025-09-01,1,2,salary,189839.41,195032.11
2025-09-01,1,2,contractors,39713.97,39846.66
2025-09-01,1,2,software,20522.84,20021.88
2025-09-01,1,2,training,10825.18,10711.99
2025-09-01,1,2,travel,8290.57,7742.63
2025-09-01,1,3,salary,162806.82,148754.0
2025-09-01,1,3,contractors,36557.24,36437.49
2025-09-01,1,3,software,19851.27,19941.25
2025-09-01,1,3,training,9628.31,10520.99
2025-09-01,1,3,travel,7618.63,7983.49
2025-09-01,1,4,salary,123228.77,122914.78
2025-09-01,1,4,contractors,26440.23,27115.47
2025-09-01,1,4,software,13937.03,14389.93
2025-09-01,1,4,training,6855.0,6951.08
2025-09-01,1,4,travel,5099.22,5186.03
2025-09-01,2,1,salary,105731.57,119253.73
2025-09-01,2,1,contractors,22625.46,22829.52
2025-09-01,2,1,software,12006.52,11611.45
2025-09-01,2,1,training,5746.99,6206.79
2025-09-01,2,1,travel,4258.21,4039.89
2025-09-01,2,2,salary,155909.54,158209.47
2025-09-01,2,2,contractors,34629.43,32531.14
2025-09-01,2,2,software,18241.49,19865.5
2025-09-01,2,2,training,9091.37,9428.68
2025-09-01,2,2,travel,6567.93,6475.21
2025-09-01,2,3,salary,152447.25,169451.96
2025-09-01,2,3,contractors,33580.03,34154.13
2025-09-01,2,3,software,17468.57,18330.38
2025-09-01,2,3,training,7923.84,7243.36
2025-09-01,2,3,travel,6235.62,6427.93
2025-09-01,2,4,salary,102504.74,95070.96
2025-09-01,2,4,contractors,22207.45,21876.85
2025-09-01,2,4,software,11392.44,11002.81
2025-09-01,2,4,training,5664.72,5617.52
2025-09-01,2,4,travel,4198.56,4124.87
2025-09-01,3,1,salary,86961.3,93181.86
2025-09-01,3,1,contractors,17909.86,18431.18
2025-09-01,3,1,software,9588.63,8907.77
2025-09-01,3,1,training,5002.64,4736.99
2025-09-01,3,1,travel,3781.24,3511.67
2025-09-01,3,2,salary,125214.4,123373.16
2025-09-01,3,2,contractors,28677.64,27841.47
2025-09-01,3,2,software,16018.79,16813.97
2025-09-01,3,2,training,7895.21,7133.99
2025-09-01,3,2,travel,5916.86,6188.57
2025-09-01,3,3,salary,132754.4,135383.99
2025-09-01,3,3,contractors,28372.16,28609.47
2025-09-01,3,3,software,15250.67,15077.1
2025-09-01,3,3,training,7443.43,7610.97
2025-09-01,3,3,travel,5734.53,5516.84
2025-09-01,3,4,salary,91693.44,86234.88
2025-09-01,3,4,contractors,19521.67,19861.15
2025-09-01,3,4,software,10241.48,10642.57
2025-09-01,3,4,training,5133.9,4964.44
2025-09-01,3,4,travel,3951.1,3802.16
2025-09-01,4,1,salary,83362.49,88213.55
2025-09-01,4,1,contractors,18624.95,19638.35
2025-09-01,4,1,software,9742.96,9673.32
2025-09-01,4,1,training,4844.05,5044.25
2025-09-01,4,1,travel,3765.19,3683.75
2025-09-01,4,2,salary,111491.31,108629.66
2025-09-01,4,2,contractors,25678.56,24040.94
2025-09-01,4,2,software,12950.41,13055.14
2025-09-01,4,2,training,6828.66,6368.95
2025-09-01,4,2,travel,5018.48,4925.22
2025-09-01,4,3,salary,104597.36,97625.05
2025-09-01,4,3,contractors,23405.59,23705.32
2025-09-01,4,3,software,12430.36,12489.87
2025-09-01,4,3,training,6165.47,6059.02
2025-09-01,4,3,travel,4980.8,4818.5
2025-09-01,4,4,salary,82641.06,89804.4
2025-09-01,4,4,contractors,16288.39,16718.14
2025-09-01,4,4,software,9193.05,9222.54
2025-09-01,4,4,training,4571.62,4821.61
2025-09-01,4,4,travel,3266.24,3467.86
2025-09-01,5,1,salary,61682.71,66512.78
2025-09-01,5,1,contractors,13090.9,14351.27
2025-09-01,5,1,software,6806.52,6608.63
2025-09-01,5,1,training,3451.04,3689.14
2025-09-01,5,1,travel,2482.64,2763.83
2025-09-01,5,2,salary,93142.58,88653.31
2025-09-01,5,2,contractors,20612.29,20643.09
2025-09-01,5,2,software,10695.32,12139.77
2025-09-01,5,2,training,5271.71,4970.38
2025-09-01,5,2,travel,4009.81,3980.17
2025-09-01,5,3,salary,91365.37,103386.48
2025-09-01,5,3,contractors,19035.62,20096.97
2025-09-01,5,3,software,9481.08,9849.24
2025-09-01,5,3,training,5196.4,5062.19
2025-09-01,5,3,travel,3792.89,3930.54
2025-09-01,5,4,salary,53782.64,53482.43
2025-09-01,5,4,contractors,10675.89,11179.7
2025-09-01,5,4,software,6250.85,6211.63
2025-09-01,5,4,training,3067.07,2944.26
2025-09-01,5,4,travel,2341.97,2331.24
2025-10-01,1,1,salary,118852.44,130487.73
2025-10-01,1,1,contractors,26197.39,26420.34
2025-10-01,1,1,software,14356.22,16010.17
2025-10-01,1,1,training,7033.39,6912.38
2025-10-01,1,1,travel,5307.27,5144.45
2025-10-01,1,2,salary,171145.58,163726.59
2025-10-01,1,2,contractors,36516.22,36820.97
2025-10-01,1,2,software,19900.99,23013.66
2025-10-01,1,2,training,10076.46,10595.23
2025-10-01,1,2,travel,6947.88,6984.04
2025-10-01,1,3,salary,177037.59,163650.53
2025-10-01,1,3,contractors,38272.99,38617.07
2025-10-01,1,3,software,19149.97,21534.01
2025-10-01,1,3,training,9836.01,10413.23
2025-10-01,1,3,travel,7337.91,7469.62
2025-10-01,1,4,salary,120265.93,130148.16
2025-10-01,1,4,contractors,26695.77,28319.9
2025-10-01,1,4,software,13900.55,13076.58
2025-10-01,1,4,training,6680.81,7093.22
2025-10-01,1,4,travel,4991.93,5091.82
2025-10-01,2,1,salary,104633.63,106147.19
2025-10-01,2,1,contractors,22778.33,22378.92
2025-10-01,2,1,software,12496.33,13791.94
2025-10-01,2,1,training,5978.63,5858.82
2025-10-01,2,1,travel,4759.84,5003.95
2025-10-01,2,2,salary,169771.04,159062.47
2025-10-01,2,2,contractors,38573.12,38782.73
2025-10-01,2,2,software,20356.87,23552.38
2025-10-01,2,2,training,9805.72,9956.2
2025-10-01,2,2,travel,7753.17,8000.95
2025-10-01,2,3,salary,161037.96,182125.88
2025-10-01,2,3,contractors,33219.44,35864.51
2025-10-01,2,3,software,18121.61,19623.61
2025-10-01,2,3,training,8839.85,8782.86
2025-10-01,2,3,travel,6918.91,6693.58
2025-10-01,2,4,salary,100721.22,100079.19
2025-10-01,2,4,contractors,22885.3,23786.96
2025-10-01,2,4,software,11358.58,11801.94
2025-10-01,2,4,training,5946.04,5943.91
2025-10-01,2,4,travel,4069.33,4141.52
2025-10-01,3,1,salary,96999.28,95636.66
2025-10-01,3,1,contractors,20421.98,20326.88
2025-10-01,3,1,software,10920.33,12686.13
2025-10-01,3,1,training,5598.84,5318.93
2025-10-01,3,1,travel,3912.73,4293.03
2025-10-01,3,2,salary,141706.48,141615.37
2025-10-01,3,2,contractors,31952.33,33747.13
2025-10-01,3,2,software,16188.07,17867.98
2025-10-01,3,2,training,8096.05,8619.19
2025-10-01,3,2,travel,6114.72,6216.17
2025-10-01,3,3,salary,118284.77,122244.77
2025-10-01,3,3,contractors,26546.09,26367.94
2025-10-01,3,3,software,13972.12,15058.1
2025-10-01,3,3,training,6921.43,7794.09
2025-10-01,3,3,travel,5421.38,5408.95
2025-10-01,3,4,salary,84558.32,90541.44
2025-10-01,3,4,contractors,18313.48,17620.98
2025-10-01,3,4,software,9677.75,10241.3
2025-10-01,3,4,training,4683.83,4630.83
2025-10-01,3,4,travel,3703.1,3674.49
2025-10-01,4,1,salary,88461.73,85230.08
2025-10-01,4,1,contractors,17769.72,16915.27
2025-10-01,4,1,software,9898.35,10621.52
2025-10-01,4,1,training,5120.86,5145.17
2025-10-01,4,1,travel,3738.05,3575.18
2025-10-01,4,2,salary,113097.74,113300.06
2025-10-01,4,2,contractors,24082.66,22219.75
2025-10-01,4,2,software,13652.49,17420.17
2025-10-01,4,2,training,6568.95,6496.88
2025-10-01,4,2,travel,4888.09,5213.8
2025-10-01,4,3,salary,108853.05,110827.45
2025-10-01,4,3,contractors,25444.89,27605.93
2025-10-01,4,3,software,13189.71,13751.98
2025-10-01,4,3,training,6662.59,7434.53
2025-10-01,4,3,travel,4891.29,4862.25
2025-10-01,4,4,salary,70270.6,62800.03
2025-10-01,4,4,contractors,15755.68,16542.61
2025-10-01,4,4,software,7975.81,9655.06
2025-10-01,4,4,training,4087.46,3754.95
2025-10-01,4,4,travel,3131.88,3179.9
2025-10-01,5,1,salary,57707.62,59589.61
2025-10-01,5,1,contractors,11945.04,12118.61
2025-10-01,5,1,software,6829.29,7936.91
2025-10-01,5,1,training,3361.01,3569.78
2025-10-01,5,1,travel,2509.76,2409.9
2025-10-01,5,2,salary,87512.7,82762.82
2025-10-01,5,2,contractors,18204.94,16921.9
2025-10-01,5,2,software,9806.19,10532.81
2025-10-01,5,2,training,4773.63,4624.98
2025-10-01,5,2,travel,3784.05,3721.06
2025-10-01,5,3,salary,71834.03,70519.23
2025-10-01,5,3,contractors,15401.02,14301.48
2025-10-01,5,3,software,8533.93,8859.38
2025-10-01,5,3,training,4188.1,4315.43
2025-10-01,5,3,travel,3009.36,2946.86
2025-10-01,5,4,salary,53767.39,51828.76
2025-10-01,5,4,contractors,11029.81,10245.76
2025-10-01,5,4,software,6031.68,7389.86
2025-10-01,5,4,training,3083.32,3081.04
2025-10-01,5,4,travel,2213.3,2210.7
2025-11-01,1,1,salary,119611.89,130122.83
2025-11-01,1,1,contractors,25892.85,25122.72
2025-11-01,1,1,software,14489.06,15065.28
2025-11-01,1,1,training,6669.32,7004.61
2025-11-01,1,1,travel,5111.71,5082.13
2025-11-01,1,2,salary,197280.12,193683.82
2025-11-01,1,2,contractors,40538.02,43837.45
2025-11-01,1,2,software,22786.62,25802.01
2025-11-01,1,2,training,10818.7,10553.45
2025-11-01,1,2,travel,8179.93,8716.8
2025-11-01,1,3,salary,171062.53,190313.46
2025-11-01,1,3,contractors,37906.89,37919.0
2025-11-01,1,3,software,20168.77,22811.4
2025-11-01,1,3,training,10269.4,10445.86
2025-11-01,1,3,travel,7449.29,7537.22
2025-11-01,1,4,salary,116355.58,113366.33
2025-11-01,1,4,contractors,25069.11,24125.11
2025-11-01,1,4,software,13333.18,15099.19
2025-11-01,1,4,training,6929.29,7514.95
2025-11-01,1,4,travel,5405.52,5905.17
2025-11-01,2,1,salary,108686.92,112545.28
2025-11-01,2,1,contractors,23016.26,24695.6
2025-11-01,2,1,software,13059.39,15394.68
2025-11-01,2,1,training,6664.62,6256.52
2025-11-01,2,1,travel,4934.38,5039.89
2025-11-01,2,2,salary,165548.08,173823.15
2025-11-01,2,2,contractors,37149.98,36511.15
2025-11-01,2,2,software,19171.67,25069.75
2025-11-01,2,2,training,9815.61,10377.23
2025-11-01,2,2,travel,7433.02,8129.51
2025-11-01,2,3,salary,142737.89,140433.2
2025-11-01,2,3,contractors,32243.99,32618.85
2025-11-01,2,3,software,17774.6,18225.97
2025-11-01,2,3,training,8715.97,9245.61
2025-11-01,2,3,travel,6567.5,6838.98
2025-11-01,2,4,salary,93504.45,90452.77
2025-11-01,2,4,contractors,20440.99,18808.37
2025-11-01,2,4,software,10674.12,10665.43
2025-11-01,2,4,training,5248.84,5113.64
2025-11-01,2,4,travel,3953.75,4312.85
2025-11-01,3,1,salary,92164.88,96263.97
2025-11-01,3,1,contractors,19383.52,16999.78
2025-11-01,3,1,software,10214.88,11299.81
2025-11-01,3,1,training,5075.52,5355.07
2025-11-01,3,1,travel,3963.55,3743.64
2025-11-01,3,2,salary,152328.21,155963.32
2025-11-01,3,2,contractors,30169.07,29333.75
2025-11-01,3,2,software,16021.34,16669.55
2025-11-01,3,2,training,8517.7,9363.54
2025-11-01,3,2,travel,6586.69,7220.78
2025-11-01,3,3,salary,143294.39,135285.39
2025-11-01,3,3,contractors,28691.72,29866.72
2025-11-01,3,3,software,15754.54,16743.47
2025-11-01,3,3,training,7961.56,7843.43
2025-11-01,3,3,travel,5431.46,5401.38
2025-11-01,3,4,salary,101644.07,101303.76
2025-11-01,3,4,contractors,22004.89,21891.93
2025-11-01,3,4,software,11244.39,12322.22
2025-11-01,3,4,training,5664.82,5849.84
2025-11-01,3,4,travel,4269.22,4181.84
2025-11-01,4,1,salary,83352.78,87113.46
2025-11-01,4,1,contractors,18589.99,19625.94
2025-11-01,4,1,software,9972.79,12096.73
2025-11-01,4,1,training,4833.35,4464.37
2025-11-01,4,1,travel,3958.37,3966.13
2025-11-01,4,2,salary,126915.53,120543.64
2025-11-01,4,2,contractors,27444.95,24109.25
2025-11-01,4,2,software,14876.42,16885.58
2025-11-01,4,2,training,7374.56,7250.94
2025-11-01,4,2,travel,5422.94,5684.93
2025-11-01,4,3,salary,111039.05,114670.57
2025-11-01,4,3,contractors,23682.92,24631.12
2025-11-01,4,3,software,12698.06,14937.56
2025-11-01,4,3,training,6023.45,5618.95
2025-11-01,4,3,travel,4862.09,5134.87
2025-11-01,4,4,salary,73714.0,74052.47
2025-11-01,4,4,contractors,16495.43,15396.72
2025-11-01,4,4,software,8623.19,10016.48
2025-11-01,4,4,training,4297.25,4239.67
2025-11-01,4,4,travel,3169.69,3047.01
2025-11-01,5,1,salary,62353.54,65756.02
2025-11-01,5,1,contractors,13217.04,12966.39
2025-11-01,5,1,software,7007.02,7754.85
2025-11-01,5,1,training,3391.69,3313.9
2025-11-01,5,1,travel,2684.12,2867.49
2025-11-01,5,2,salary,91883.36,95043.05
2025-11-01,5,2,contractors,20855.94,23748.73
2025-11-01,5,2,software,10603.53,10802.5
2025-11-01,5,2,training,5257.88,5123.46
2025-11-01,5,2,travel,4017.61,3873.45
2025-11-01,5,3,salary,77593.58,75755.4
2025-11-01,5,3,contractors,15366.92,15712.85
2025-11-01,5,3,software,8885.92,9496.63
2025-11-01,5,3,training,4237.65,4482.19
2025-11-01,5,3,travel,3487.92,3481.36
2025-11-01,5,4,salary,52230.38,56230.56
2025-11-01,5,4,contractors,11786.48,11974.43
2025-11-01,5,4,software,6255.03,6805.67
2025-11-01,5,4,training,3220.84,3315.04
2025-11-01,5,4,travel,2355.8,2373.88
2025-12-01,1,1,salary,129947.9,136378.6
2025-12-01,1,1,contractors,28140.31,25404.77
2025-12-01,1,1,software,13818.5,14821.19
2025-12-01,1,1,training,7397.27,7700.72
2025-12-01,1,1,travel,5733.36,5877.11
2025-12-01,1,2,salary,208815.04,229661.8
2025-12-01,1,2,contractors,42717.23,45052.04
2025-12-01,1,2,software,22415.2,23207.81
2025-12-01,1,2,training,11419.24,11466.03
2025-12-01,1,2,travel,8702.27,8890.64
2025-12-01,1,3,salary,170049.9,159302.13
2025-12-01,1,3,contractors,37438.76,37057.79
2025-12-01,1,3,software,20209.54,22452.63
2025-12-01,1,3,training,9897.56,8872.77
2025-12-01,1,3,travel,7833.08,7543.79
2025-12-01,1,4,salary,118086.02,120125.92
2025-12-01,1,4,contractors,23566.51,24583.18
2025-12-01,1,4,software,12733.87,13107.58
2025-12-01,1,4,training,6431.42,6341.97
2025-12-01,1,4,travel,4873.86,4676.77
2025-12-01,2,1,salary,95884.7,92736.16
2025-12-01,2,1,contractors,20201.68,20211.07
2025-12-01,2,1,software,11044.69,12491.82
2025-12-01,2,1,training,5539.8,6228.9
2025-12-01,2,1,travel,4176.62,4175.16
2025-12-01,2,2,salary,166292.17,164650.17
2025-12-01,2,2,contractors,33972.13,32829.68
2025-12-01,2,2,software,18244.61,20653.85
2025-12-01,2,2,training,9020.55,9422.39
2025-12-01,2,2,travel,7041.6,6854.97
2025-12-01,2,3,salary,140587.83,148082.72
2025-12-01,2,3,contractors,29047.51,28114.7
2025-12-01,2,3,software,16090.22,18192.07
2025-12-01,2,3,training,7862.63,7921.07
2025-12-01,2,3,travel,5940.87,5870.0
2025-12-01,2,4,salary,99301.26,100790.91
2025-12-01,2,4,contractors,22694.9,23715.91
2025-12-01,2,4,software,11591.29,13154.44
2025-12-01,2,4,training,5680.9,5611.53
2025-12-01,2,4,travel,4291.93,3757.61
2025-12-01,3,1,salary,82746.12,82202.08
2025-12-01,3,1,contractors,18900.42,18317.47
2025-12-01,3,1,software,9946.82,10800.4
2025-12-01,3,1,training,4747.21,4556.25
2025-12-01,3,1,travel,3648.21,3573.84
